player_id,player_name,normalized_player_name,team,position,season_min,season_max,source_files,candidate_count,duplicate_name_flag,notes
00-0039653,Cole Spencer,cole spencer,TEN,OL,2024,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0038103,Cole Strange,cole strange,MIA,OL,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0038103,Cole Strange,cole strange,NE,OL,2023,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0037078,Cole Turner,cole turner,TEN,TE,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0037078,Cole Turner,cole turner,WAS,TE,2023,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0036655,Cole Van Lanen,cole van lanen,JAX,OL,2023,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0040352,Coleman Owen,coleman owen,IND,WR,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0034114,Coleman Shelton,coleman shelton,CHI,OL,2024,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0034114,Coleman Shelton,coleman shelton,LAR,OL,2023,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0033720,Colin Thompson,colin thompson,MIN,TE,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0038944,Collin Duncan,collin duncan,CAR,DB,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0036254,Collin Johnson,collin johnson,CHI,WR,2023,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0036254,Collin Johnson,collin johnson,LV,WR,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0040012,Collin Oliver,collin oliver,GB,LB,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0039686,Colson Yankoff,colson yankoff,WAS,RB,2024,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0039686,Colson Yankoff,colson yankoff,WAS,TE,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0040126,Colston Loveland,colston loveland,CHI,TE,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0027688,Colt McCoy,colt mccoy,ARI,QB,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0038632,Colton Dowell,colton dowell,SF,WR,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0038632,Colton Dowell,colton dowell,TEN,WR,2023,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0036256,Colton McKivitz,colton mckivitz,SF,OL,2023,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0040415,Connor Bazelak,connor bazelak,TB,QB,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0040245,Connor Colby,connor colby,SF,OL,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0038654,Connor Galvin,connor galvin,DET,OL,2023,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0037304,Connor Heyward,connor heyward,PIT,TE,2023,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0035679,Connor McGovern,connor mcgovern,BUF,OL,2023,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,2,True,Duplicate normalized name; require player_id or team-qualified match.
00-0033011,Connor McGovern,connor mcgovern,NYJ,OL,2023,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,2,True,Duplicate normalized name; require player_id or team-qualified match.
00-0040061,Connor O'Toole,connor o toole,SEA,LB,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0034352,Connor Williams,connor williams,MIA,OL,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0034352,Connor Williams,connor williams,SEA,OL,2024,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0033300,Conor McDermott,conor mcdermott,HOU,OL,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0033300,Conor McDermott,conor mcdermott,LAR,OL,2024,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0033300,Conor McDermott,conor mcdermott,NE,OL,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0039348,Cooper Beebe,cooper beebe,DAL,OL,2024,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0039841,Cooper DeJean,cooper dejean,PHI,DB,2024,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0038630,Cooper Hodges,cooper hodges,JAX,OL,2023,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0033908,Cooper Kupp,cooper kupp,LAR,WR,2023,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0033908,Cooper Kupp,cooper kupp,SEA,WR,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0040118,Cooper McDonald,cooper mcdonald,KC,LB,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0033662,Cooper Rush,cooper rush,BAL,QB,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0033662,Cooper Rush,cooper rush,DAL,QB,2023,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0037758,Cordale Flott,cordale flott,NYG,DB,2023,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0030578,Cordarrelle Patterson,cordarrelle patterson,ATL,RB,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0030578,Cordarrelle Patterson,cordarrelle patterson,PIT,RB,2024,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0038095,Cordell Volson,cordell volson,CIN,OL,2023,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0035633,Corey Ballentine,corey ballentine,DAL,DB,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0035633,Corey Ballentine,corey ballentine,GB,DB,2023,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0034721,Corey Bojorquez,corey bojorquez,CLE,P,2023,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0039242,Corey Bullock,corey bullock,BAL,OL,2024,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0033725,Corey Clement,corey clement,ARI,RB,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0039522,Corey Crooms,corey crooms,DAL,WR,2024,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0033871,Corey Davis,corey davis,NYJ,WR,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0040556,Corey Kiner,corey kiner,ARI,RB,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0033793,Corey Levin,corey levin,TEN,OL,2023,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0031019,Corey Linsley,corey linsley,LAC,OL,2023,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0038879,Corey Luciano,corey luciano,LV,OL,2024,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0038879,Corey Luciano,corey luciano,SF,OL,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0038453,Corey Mayfield,corey mayfield,BAL,DB,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0040465,Corey Stewart,corey stewart,LAC,OL,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0040296,Corey Thornton,corey thornton,CAR,DB,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0035821,Corliss Waitman,corliss waitman,NE,P,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0035821,Corliss Waitman,corliss waitman,PIT,P,2024,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0039437,Cornelius Johnson,cornelius johnson,BAL,WR,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0039437,Cornelius Johnson,cornelius johnson,GB,WR,2024,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0030725,Cornelius Lucas,cornelius lucas,CLE,OL,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0030725,Cornelius Lucas,cornelius lucas,WAS,OL,2023,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0034792,Cornell Armstrong,cornell armstrong,LV,DB,2023,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0034792,Cornell Armstrong,cornell armstrong,MIA,DB,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0036647,Cornell Powell,cornell powell,KC,WR,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0036647,Cornell Powell,cornell powell,PIT,WR,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0036647,Cornell Powell,cornell powell,SEA,WR,2024,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0035315,Cortez Broughton,cortez broughton,BUF,DL,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0038653,Cory Durden,cory durden,LAR,DL,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0038653,Cory Durden,cory durden,NE,DL,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0038653,Cory Durden,cory durden,NYG,DL,2024,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0032677,Cory Littleton,cory littleton,HOU,LB,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0038639,Cory Trice,cory trice,PIT,DB,2023,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0034348,Courtland Sutton,courtland sutton,DEN,WR,2023,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0040445,Courtney Jackson,courtney jackson,SEA,WR,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0036785,Coy Cronk,coy cronk,MIN,OL,2023,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0040088,Coziah Izzard,coziah izzard,NO,DL,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0034310,Craig James,craig james,DET,DB,2023,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0035567,Craig Reynolds,craig reynolds,DET,RB,2023,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0035567,Craig Reynolds,craig reynolds,NE,RB,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0040716,Craig Woodson,craig woodson,NE,DB,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0039580,Craig Young,craig young,CIN,LB,2024,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0036623,Creed Humphrey,creed humphrey,KC,OL,2023,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0035076,Curtis Bolton,curtis bolton,LV,LB,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0035076,Curtis Bolton,curtis bolton,TEN,LB,2024,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0037309,Curtis Brooks,curtis brooks,WAS,DL,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0037164,Curtis Hodges,curtis hodges,WAS,TE,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0039318,Curtis Jacobs,curtis jacobs,NE,LB,2024,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0039318,Curtis Jacobs,curtis jacobs,TEN,LB,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0036728,Curtis Robinson,curtis robinson,SF,LB,2023,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0033282,Curtis Samuel,curtis samuel,BUF,WR,2024,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0033282,Curtis Samuel,curtis samuel,WAS,WR,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0039040,D.Achane,d achane,MIA,RB,2023,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv|C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\outputs\receptions_projection_week_01_candidates.csv,1,False,Identity candidate.
00-0031381,D.Adams,d adams,LAR,WR,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0031381,D.Adams,d adams,LV,WR,2023,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0031381,D.Adams,d adams,NYJ,WR,2024,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv|C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\outputs\receptions_projection_week_01_candidates.csv,1,False,Identity candidate.
00-0040694,D.Alexander,d alexander,NYG,DT,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0037034,D.Alford,d alford,ATL,CB,2023,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0039074,D.Allen,d allen,LAR,TE,2023,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv|C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\outputs\receptions_projection_week_01_candidates.csv,2,True,Duplicate normalized name; require player_id or team-qualified match.
00-0037039,D.Allen,d allen,PHI,WR,2023,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv|C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\outputs\receptions_projection_week_01_candidates.csv,2,True,Duplicate normalized name; require player_id or team-qualified match.
00-0036275,D'Andre Swift,d andre swift,CHI,RB,2024,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0036275,D'Andre Swift,d andre swift,PHI,RB,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0031852,D.Andrews,d andrews,NE,C,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0038739,D'Angelo Mandell,d angelo mandell,WAS,DB,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0034966,D'Angelo Ross,d angelo ross,CLE,DB,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0034966,D'Angelo Ross,d angelo ross,HOU,DB,2023,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0036852,D'Ante Smith,d ante smith,CIN,OL,2023,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0039414,D.Anthony,d anthony,CIN,SAF,2024,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0037332,D'Anthony Bell,d anthony bell,CAR,DB,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0037332,D'Anthony Bell,d anthony bell,CLE,DB,2023,2024,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0038524,D'Anthony Jones,d anthony jones,CHI,DL,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\rosters.csv,1,False,Identity candidate.
00-0034373,D.Armstrong,d armstrong,DAL,DE,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0034373,D.Armstrong,d armstrong,WAS,DE,2024,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0036359,D.Arnette,d arnette,HOU,CB,2025,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0031254,D.Autry,d autry,HOU,DT,2024,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0031254,D.Autry,d autry,TEN,DT,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0037549,D.Baker,d baker,IND,CB,2023,2023,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0037549,D.Baker,d baker,TEN,CB,2024,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0039000,D.Banks,d banks,NYG,CB,2023,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0036964,D.Barnes,d barnes,DET,LB,2023,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
00-0033876,D.Barnett,d barnett,HOU,DE,2023,2025,C:\Users\tucka\OneDrive\Desktop\NFL PRop Projection\data\raw\weekly.csv,1,False,Identity candidate.
