player_id,player_name,team,opponent,position,spread_line,total_line,team_implied_total,favorite_status,spread_bucket,game_total_bucket,pass_volume_environment,rush_volume_environment,opp_receiving_fit_score,opp_rushing_fit_score,opp_passing_fit_score,defense_fit_reliability,defense_fit_sample_games,recent_form_reliability,game_environment_reliability,context_data_quality,context_notes
,D.Miller,NYG,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,D.Williams,TB,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,M.Davis,DAL,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,H.Hooker,DET,JAX,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,D.Washington,DEN,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,B.Bates,CLE,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,B.Willis,SF,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,A.Prentice,NO,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,J.Winston,CLE,KC,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,A.Rodgers,NYJ,MIA,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,C.Oladokun,KC,DEN,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,K.Juszczyk,SF,,FB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,J.Johnson,BAL,HOU,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,B.Zappe,CLE,BAL,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,B.VanSumeren,PHI,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,J.Haener,NO,WAS,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,C.Ham,MIN,,FB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,T.Boyle,NYG,BAL,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,S.Thompson,MIA,SEA,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,D.Mills,HOU,TEN,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,A.Ingold,MIA,,FB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,K.Allen,PIT,DAL,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,A.Williams,ATL,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,B.Allen,SF,CHI,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,M.Burton,DEN,,FB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,J.Kelly,BAL,,RB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,M.White,BUF,NE,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,J.Cabinda,DET,,FB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,J.Matthews,CAR,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,T.Bridgewater,DET,WAS,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,K.Smith,ATL,,FB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,B.Cupp,KC,,TE,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,C.Tune,ARI,SF,QB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,P.Ricard,BAL,,FB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,R.Gilliam,BUF,,FB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
,K.Blasingame,PHI,,FB,,,,,,,,,,,,MISSING,,HIGH,MISSING,67,"Context V1 uses pre-target weekly history, schedules.csv game lines where present, and shrinkage-adjusted defense allowed stats."
