player_id,player_name,team,opponent,position,market_family,overall_signal_score,signal_tier,plain_english_summary,why_green,why_yellow_or_review,why_red_or_blocked,data_limitations,recommended_user_action
,C.Akers,MIN,,RB,"receiving, rushing",66.24,GOOD_SIGNAL,GOOD_SIGNAL at 66.2. Main support: projection strength: 77.5; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 77.5; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,J.Tolbert,DAL,,WR,receiving,66.2,GOOD_SIGNAL,GOOD_SIGNAL at 66.2. Main support: projection strength: 77.4; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 77.4; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,M.Kinsey,TEN,,WR,receiving,66.19,GOOD_SIGNAL,GOOD_SIGNAL at 66.2. Main support: projection strength: 77.3; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 77.3; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,M.Goodwin,CLE,,WR,receiving,66.13,GOOD_SIGNAL,GOOD_SIGNAL at 66.1. Main support: projection strength: 77.2; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 77.2; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,T.Boyd,TEN,,WR,receiving,66.12,GOOD_SIGNAL,GOOD_SIGNAL at 66.1. Main support: projection strength: 77.2; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 77.2; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,D.Peoples-Jones,DET,,WR,receiving,66.06,GOOD_SIGNAL,GOOD_SIGNAL at 66.1. Main support: projection strength: 77.0; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 77.0; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,V.Jefferson,PIT,,WR,receiving,66.05,GOOD_SIGNAL,GOOD_SIGNAL at 66.0. Main support: projection strength: 77.0; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 77.0; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,D.Parker,NE,,WR,receiving,65.99,GOOD_SIGNAL,GOOD_SIGNAL at 66.0. Main support: projection strength: 76.9; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 76.9; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,J.Milton,NE,BUF,QB,rushing,65.88,GOOD_SIGNAL,GOOD_SIGNAL at 65.9. Main support: projection strength: 76.6; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 76.6; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,D.Pettis,NO,,WR,receiving,65.84,GOOD_SIGNAL,GOOD_SIGNAL at 65.8. Main support: projection strength: 76.6; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 76.6; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,D.Thompkins,CAR,,WR,receiving,65.78,GOOD_SIGNAL,GOOD_SIGNAL at 65.8. Main support: projection strength: 76.4; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 76.4; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,S.Smartt,LAC,,TE,receiving,65.71,GOOD_SIGNAL,GOOD_SIGNAL at 65.7. Main support: projection strength: 76.2; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 76.2; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,T.Kelce,KC,,TE,receiving,65.64,GOOD_SIGNAL,GOOD_SIGNAL at 65.6. Main support: projection strength: 76.1; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 76.1; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,K.Austin,NO,,WR,receiving,65.63,GOOD_SIGNAL,GOOD_SIGNAL at 65.6. Main support: projection strength: 76.1; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 76.1; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,J.Crowder,WAS,,WR,receiving,65.57,GOOD_SIGNAL,GOOD_SIGNAL at 65.6. Main support: projection strength: 75.9; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 75.9; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,D.Sample,CIN,,TE,receiving,65.5,GOOD_SIGNAL,GOOD_SIGNAL at 65.5. Main support: projection strength: 75.8; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 75.8; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,D.Foreman,CLE,,RB,"receiving, rushing",65.49,GOOD_SIGNAL,GOOD_SIGNAL at 65.5. Main support: projection strength: 75.8; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 75.8; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,S.Darnold,MIN,LA,QB,"rushing, passing",65.46,GOOD_SIGNAL,GOOD_SIGNAL at 65.5. Main support: projection strength: 75.7; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 75.7; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
00-0030565,G.Smith,SEA,LA,QB,passing,65.41,GOOD_SIGNAL,GOOD_SIGNAL at 65.4. Main support: recent form: 98.9; opponent defense fit: 83.3. Main caution: usage foundation: 33.3; role and availability context: 35.0.,recent form: 98.9; opponent defense fit: 83.3; data quality: 79.0,,nan,weather not sourced; live role/injury gates not ready; game environment limited,BLOCKED_DATA
,J.Bobo,SEA,,WR,receiving,65.37,GOOD_SIGNAL,GOOD_SIGNAL at 65.4. Main support: projection strength: 75.5; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 75.5; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,D.Pierce,HOU,,RB,"receiving, rushing",65.32,GOOD_SIGNAL,GOOD_SIGNAL at 65.3. Main support: projection strength: 75.4; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 75.4; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,J.Reagor,LAC,,WR,receiving,65.27,GOOD_SIGNAL,GOOD_SIGNAL at 65.3. Main support: projection strength: 75.2; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 75.2; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,E.Demercado,ARI,,RB,"receiving, rushing",65.16,GOOD_SIGNAL,GOOD_SIGNAL at 65.2. Main support: projection strength: 75.0; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 75.0; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,D.Turner,LV,,WR,receiving,65.09,GOOD_SIGNAL,GOOD_SIGNAL at 65.1. Main support: projection strength: 74.8; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 74.8; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,F.Moreau,NO,,TE,receiving,65.03,GOOD_SIGNAL,GOOD_SIGNAL at 65.0. Main support: projection strength: 74.7; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 74.7; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,D.Jones,NYG,CAR,QB,rushing,65.0,GOOD_SIGNAL,GOOD_SIGNAL at 65.0. Main support: projection strength: 74.6; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 74.6; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,D.Cook,DAL,,RB,"receiving, rushing",64.98,GOOD_SIGNAL,GOOD_SIGNAL at 65.0. Main support: projection strength: 74.6; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 74.6; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,M.Gallup,DAL,,WR,receiving,64.91,GOOD_SIGNAL,GOOD_SIGNAL at 64.9. Main support: projection strength: 74.4; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 74.4; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,J.Hill,BAL,,RB,"receiving, rushing",64.8,GOOD_SIGNAL,GOOD_SIGNAL at 64.8. Main support: projection strength: 74.2; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 74.2; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,T.Patrick,DET,,WR,receiving,64.77,GOOD_SIGNAL,GOOD_SIGNAL at 64.8. Main support: projection strength: 74.1; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 74.1; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,J.Allen,BUF,KC,QB,"rushing, passing",64.67,GOOD_SIGNAL,GOOD_SIGNAL at 64.7. Main support: projection strength: 73.9; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 73.9; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,D.Vele,DEN,,WR,receiving,64.62,GOOD_SIGNAL,GOOD_SIGNAL at 64.6. Main support: projection strength: 73.8; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 73.8; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,X.Smith,LA,,WR,receiving,64.61,GOOD_SIGNAL,GOOD_SIGNAL at 64.6. Main support: projection strength: 73.8; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 73.8; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,M.Hollins,BUF,,WR,receiving,64.55,GOOD_SIGNAL,GOOD_SIGNAL at 64.5. Main support: projection strength: 73.6; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 73.6; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,T.Hudson,CIN,,TE,receiving,64.54,GOOD_SIGNAL,GOOD_SIGNAL at 64.5. Main support: projection strength: 73.6; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 73.6; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
,K.Harris,NE,,RB,"receiving, rushing",64.51,GOOD_SIGNAL,GOOD_SIGNAL at 64.5. Main support: projection strength: 73.5; usage foundation: 66.7. Main caution: role and availability context: 35.0; missing signal count: 5.,projection strength: 73.5; usage foundation: 66.7; data quality: 65.7,,nan,weather not sourced; live role/injury gates not ready; defense fit limited; game environment limited,BLOCKED_DATA
00-0037834,B.Purdy,SF,DET,QB,passing,64.48,GOOD_SIGNAL,GOOD_SIGNAL at 64.5. Main support: opponent defense fit: 100.0; recent form: 99.5. Main caution: usage foundation: 33.3; role and availability context: 35.0.,opponent defense fit: 100.0; recent form: 99.5; data quality: 79.0,,nan,weather not sourced; live role/injury gates not ready; game environment limited,BLOCKED_DATA
