Player Name,Player ID,Team,Opponent,Position,Market,Sportsbook,Line,Over Odds,Under Odds,Implied Over Prob,Model Over Prob,Edge %,Price Grade,Updated At,Validation Status,Notes
H.Luepke,00-0038738,DAL,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
J.Taylor,00-0036096,HOU,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
K.Vidal,00-0039391,LAC,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
K.Nwangwu,00-0036842,NYJ,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
J.Johnson,00-0035726,NYG,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
A.Okwuegbunam,00-0036423,PHI,,TE,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
P.Taylor,00-0035973,SF,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
M.Gordon,00-0032144,BAL,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
C.Ham,00-0032918,MIN,,FB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
W.Shipley,00-0039746,PHI,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
J.Ross,00-0037216,KC,,WR,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
M.Ibrahim,00-0038656,DET,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
X.Weaver,00-0039521,ARI,,WR,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
G.Igwebuike,00-0034614,PIT,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
K.Robinson,00-0039385,JAX,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
A.Shampklin,00-0037609,PIT,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
J.Ward,00-0035924,PIT,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
J.Wayne,00-0038728,HOU,,WR,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
E.Ezukanma,00-0038092,MIA,,WR,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
R.Penny,00-0034750,PHI,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
B.Brooks,00-0039603,HOU,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
T.Hairston,00-0037456,HOU,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
D.Harris,00-0035657,BUF,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
B.Berrios,00-0034419,MIA,,WR,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
T.Kennedy,00-0035544,DET,,WR,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
D.Miller,00-0039230,NYG,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
D.Williams,00-0039595,TB,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
A.Ingold,00-0035125,MIA,,FB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
M.Davis,00-0037563,DAL,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
J.Chestnut,00-0037594,TEN,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
R.Blackshear,00-0037429,CAR,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
D.Washington,00-0032450,DEN,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
M.Boone,00-0034208,CAR,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
J.McClellan,00-0039393,ATL,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
A.Williams,00-0036950,ATL,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
L.Fournette,00-0033856,BUF,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
K.Johnson,00-0039589,TB,,WR,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
S.Sullivan,00-0036438,CAR,,TE,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
S.Moore,00-0038090,KC,,WR,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
M.Burton,00-0031595,DEN,,FB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
D.Pierce,00-0037258,HOU,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
B.Bates,00-0039458,CLE,,TE,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
T.Davis-Price,00-0037827,PHI,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
B.Scott,00-0034414,PHI,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
B.Willis,00-0038643,SF,,TE,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
J.Kelly,00-0034808,BAL,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
J.Cabinda,00-0034171,DET,,FB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
J.Matthews,00-0031299,CAR,,TE,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
K.Smith,00-0030968,ATL,,FB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
B.Cupp,00-0039316,KC,,TE,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
A.Beck,00-0034959,HOU,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
A.Prentice,00-0036727,NO,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
P.Ricard,00-0033376,BAL,,FB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
R.Gilliam,00-0036187,BUF,,FB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
T.Jennings,00-0039757,NE,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
K.Blasingame,00-0035099,PHI,,FB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
R.Ali,00-0039796,BAL,,RB,Receptions,,,,,,,,,2026-07-06T10:56:18+00:00,NEEDS DATA,No validated odds source loaded. No betting edge is produced without market odds. See outputs/odds/current_market_odds_status.csv and current_market_odds_needs_review.csv.
